ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
104092,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,456500,3.875,-0.3234,6000,360,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,4680,CIB,801,CIB,25-34,not_inst,88.12741313,North,direct,0,48
104945,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,336500,3.25,0.2617,,240,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,14700,CRIF,749,CIB,35-44,to_inst,59.24295775,south,direct,0,22
49001,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,4.75,0.6272,0,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,3000,EXP,845,CIB,25-34,not_inst,90.57017544,south,direct,0,49
64827,2019,cf,Joint,pre,type3,p4,l1,nopc,nob/c,286500,3.625,-0.2405,180.88,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,,EXP,595,EXP,55-64,to_inst,80.02793296,North-East,direct,0,
71856,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,3.75,0.0246,819.1,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,4380,EXP,680,EXP,25-34,not_inst,78.99484536,North,direct,0,46
164429,2019,cf,Joint,pre,type1,p2,l1,nopc,nob/c,156500,4.99,1.4014,3212.5,240,neg_amm,not_int,not_lpsm,208000,sb,ir,home,1U,4380,CIB,584,EXP,35-44,to_inst,75.24038462,south,direct,0,45
65883,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,456500,,,,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,5460,CIB,592,EXP,>74,to_inst,81.81003584,North,direct,1,44
127282,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,256500,4.99,0.2041,0,360,not_neg,not_int,not_lpsm,768000,sb,ir,home,1U,10260,CIB,510,EXP,45-54,not_inst,33.3984375,south,direct,0,36
148392,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,386500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5220,EQUI,569,EXP,55-64,not_inst,,North,direct,1,
83534,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,256500,4.375,0.0225,0,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,3900,EXP,654,EXP,35-44,not_inst,58.56164384,North,direct,0,35
63569,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,436500,5.69,0.9079,0,360,not_neg,not_int,not_lpsm,648000,sb,ir,home,1U,13440,CIB,603,EXP,55-64,not_inst,67.36111111,North,direct,0,44
79204,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,166500,,,,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,,CRIF,877,CIB,45-54,to_inst,99.10714286,south,direct,1,
44713,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,3.25,0.0473,0,180,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,12540,CRIF,773,EXP,55-64,not_inst,46.22252747,North,direct,0,27
164302,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,106500,3.5,0.0242,670,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,4200,CIB,566,EXP,65-74,to_inst,41.27906977,North,direct,0,27
57390,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,206500,,,,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,5580,CIB,889,CIB,25-34,to_inst,99.27884615,North,direct,1,35
150044,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,416500,3.69,0.002,1390,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,10080,EXP,699,CIB,65-74,not_inst,64.27469136,North,direct,0,20
80108,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,256500,3.875,0.3717,1976.55,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,7080,CIB,567,CIB,35-44,not_inst,59.92990654,North,direct,0,25
125188,2019,cf,Sex Not Available,pre,type3,p1,l1,nopc,nob/c,196500,3.625,-0.0003,1893.38,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,3360,EXP,882,CIB,65-74,to_inst,86.18421053,south,direct,0,58
97075,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,276500,,,,360,not_neg,not_int,lpsm,,sb,pr,home,1U,4860,EQUI,897,EXP,25-34,not_inst,,south,direct,1,
38352,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,5.5,1.0479,181.56,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,5400,CIB,693,CIB,45-54,not_inst,64.60280374,south,direct,0,30
75511,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,96500,3.99,0.7292,1841.09,360,not_neg,not_int,not_lpsm,98000,sb,pr,home,1U,960,CIB,764,CIB,55-64,to_inst,98.46938776,south,direct,0,48
56192,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,256500,,,,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,,CIB,550,CIB,45-54,not_inst,95.70895522,North,direct,1,
30381,2019,,Joint,nopre,type1,p4,l1,nopc,nob/c,466500,4.125,0.097,1195,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,9480,CIB,671,EXP,35-44,not_inst,85.12773723,south,direct,0,27
131228,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,3.625,-0.0484,936.01,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,5580,EXP,568,CIB,35-44,not_inst,73.4375,south,direct,0,38
64518,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,436500,3.5,-0.358,0,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,5940,EXP,720,CIB,65-74,not_inst,59.14634146,south,direct,0,29
54951,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,666500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,12000,EQUI,539,EXP,35-44,to_inst,,south,direct,1,
42259,2019,cf,Sex Not Available,nopre,type1,p1,l2,nopc,nob/c,566500,,,,300,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,7980,EQUI,672,EXP,35-44,to_inst,,south,direct,1,
114808,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,466500,3.75,-0.0022,545.2,360,not_neg,not_int,not_lpsm,598000,sb,pr,home,1U,6000,CIB,587,EXP,25-34,not_inst,78.01003344,south,direct,0,45
30060,2019,cf,Male,pre,type2,p2,l1,nopc,b/c,66500,4.125,1.553,815.34,180,not_neg,not_int,not_lpsm,98000,sb,pr,home,1U,3840,CRIF,658,CIB,45-54,to_inst,67.85714286,North,direct,0,48
172894,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,116500,4.125,0.5677,3633.13,360,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,1500,CRIF,610,CIB,65-74,to_inst,73.73417722,south,direct,0,44
129348,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,716500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,13140,EQUI,628,EXP,35-44,not_inst,,south,direct,1,
94484,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,56500,4.625,1.4144,1867.55,360,neg_amm,not_int,not_lpsm,68000,sb,pr,home,1U,1560,CIB,537,CIB,45-54,to_inst,83.08823529,North,direct,0,21
30870,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,356500,3.5,0.503,6971.14,240,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,7680,CIB,864,CIB,35-44,to_inst,85.28708134,North,direct,0,38
119582,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,496500,,,,360,not_neg,not_int,not_lpsm,948000,sb,pr,home,1U,11580,CIB,654,EXP,45-54,to_inst,52.37341772,North,direct,1,58
34431,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,186500,4.375,0.4707,3050,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,6000,CRIF,663,CIB,35-44,to_inst,81.79824561,south,direct,0,15
85447,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,416500,,,,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,5940,EXP,824,CIB,45-54,to_inst,78.88257576,North,direct,1,42
66454,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,146500,,,,180,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,5820,EXP,728,CIB,55-64,to_inst,67.20183486,North,direct,1,22
77699,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,466500,3.875,0.235,2150,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1U,6600,CRIF,711,EXP,35-44,not_inst,74.28343949,North,direct,0,37
156921,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,326500,3.75,0.9504,0,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,,CIB,752,CIB,45-54,not_inst,86.37566138,North,direct,0,
118967,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,216500,,,,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,4980,CIB,816,EXP,55-64,to_inst,83.91472868,south,direct,1,46
96017,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,1106500,4.25,0.125,0,360,not_neg,not_int,not_lpsm,2808000,sb,pr,home,1U,27240,CIB,781,CIB,65-74,not_inst,39.40527066,North,direct,0,26
102924,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,586500,4.125,0.0397,,360,not_neg,not_int,not_lpsm,868000,sb,pr,home,1U,9900,CRIF,827,CIB,35-44,to_inst,67.56912442,south,direct,0,43
99481,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,456500,,,,360,neg_amm,not_int,not_lpsm,588000,sb,pr,home,1U,7020,EXP,851,CIB,45-54,to_inst,77.63605442,North,direct,1,32
122672,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,166500,2.99,-0.5787,2616.83,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,,CRIF,592,CIB,55-64,to_inst,80.04807692,south,direct,0,
133481,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,296500,3.75,0.7885,1211.62,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,4380,CRIF,770,EXP,25-34,not_inst,90.39634146,North,direct,0,41
47774,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,596500,4.75,1.4492,19448,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,13620,CIB,727,EXP,>74,to_inst,69.52214452,central,direct,0,41
46712,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,676500,4.18,-0.1749,6714,360,not_neg,int_only,not_lpsm,788000,sb,pr,home,1U,19740,CIB,717,CIB,35-44,not_inst,85.85025381,North,direct,0,13
35473,2019,cf,Joint,pre,type2,p3,l1,nopc,b/c,256500,,,,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,2580,CIB,532,EXP,65-74,to_inst,78.20121951,North,direct,1,51
66681,2019,ncf,Female,nopre,type1,p3,l1,nopc,nob/c,866500,3.475,-0.0896,419.8,360,not_neg,not_int,not_lpsm,1278000,sb,pr,home,1U,21360,CRIF,809,EXP,45-54,to_inst,67.80125196,central,direct,0,34
102882,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,296500,3.5,-0.0461,7378.75,360,not_neg,int_only,not_lpsm,338000,sb,pr,home,1U,6120,CIB,814,CIB,45-54,to_inst,87.72189349,south,direct,0,28
117869,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,3.75,0.292,9597.5,324,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,5880,CRIF,766,EXP,35-44,to_inst,43.88111888,North-East,direct,0,38
165578,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,166500,4.75,1.1355,4267.19,360,not_neg,not_int,not_lpsm,188000,sb,sr,home,1U,5940,CIB,792,EXP,55-64,to_inst,88.56382979,North,direct,0,49
150897,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,206500,3.99,0.4338,3609.13,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,4500,CIB,590,CIB,45-54,to_inst,71.70138889,North,direct,0,44
45849,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,656500,3,-0.7188,4079.34,360,not_neg,not_int,not_lpsm,848000,sb,pr,home,1U,,CIB,597,CIB,45-54,not_inst,77.41745283,central,direct,0,
151808,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,116500,5.19,1.3845,2858.39,360,not_neg,not_int,not_lpsm,158000,sb,ir,home,1U,12360,CIB,850,EXP,65-74,to_inst,73.73417722,North,direct,0,13
61139,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,396500,2.99,-0.6917,5228.14,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,3U,,CRIF,663,EXP,55-64,to_inst,86.5720524,North,direct,0,
70590,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,166500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3000,EQUI,680,EXP,65-74,to_inst,,south,direct,1,
39364,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,,,,180,not_neg,not_int,not_lpsm,,sb,pr,home,2U,5340,EQUI,700,EXP,55-64,not_inst,,North,direct,1,
71274,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,46500,,,,165,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,2520,EQUI,852,EXP,<25,to_inst,,North,direct,1,
30220,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,216500,3.99,0.4931,0,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,3360,CIB,569,CIB,45-54,to_inst,87.2983871,North,direct,0,39
119210,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,246500,3.5,-0.1677,2592.53,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,2340,EXP,645,CIB,55-64,not_inst,37.46200608,south,direct,0,49
51083,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,196500,3.49,1.2366,6393.95,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,2880,CIB,673,CIB,<25,to_inst,94.47115385,North,direct,0,54
91405,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,296500,3.99,-0.1178,2909.5,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,3240,EXP,506,CIB,55-64,to_inst,96.26623377,North,direct,0,45
111144,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,616500,4,-0.3072,0,360,not_neg,not_int,not_lpsm,1108000,sb,pr,home,1U,11280,CRIF,781,CIB,55-64,not_inst,55.64079422,south,direct,0,32
72548,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,126500,4.375,0.1881,2171.41,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,2040,CRIF,534,CIB,25-34,to_inst,91.66666667,North,direct,0,35
103127,2019,ncf,Joint,pre,type1,p1,l1,nopc,nob/c,256500,4.99,0.926,41.24,360,not_neg,not_int,not_lpsm,338000,sb,ir,home,2U,27840,EXP,555,EXP,45-54,not_inst,75.88757396,south,direct,0,39
53239,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,286500,3.625,0.023,473,180,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,11700,CRIF,785,CIB,35-44,to_inst,66.93925234,North,direct,0,31
135223,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,106500,,,,360,not_neg,not_int,not_lpsm,158000,sb,ir,home,1U,4380,CIB,653,EXP,55-64,to_inst,67.40506329,North,direct,1,40
95900,2019,cf,Sex Not Available,pre,type3,p1,l1,nopc,nob/c,236500,4.25,0.1547,2838.4,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,4080,CRIF,658,CIB,25-34,to_inst,103.7280702,south,direct,0,23
163366,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,726500,3.75,-0.0264,0,360,not_neg,not_int,not_lpsm,1118000,sb,pr,home,1U,12900,CIB,568,EXP,35-44,not_inst,64.98211091,central,direct,0,38
94272,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,3.99,0.3607,3650,360,not_neg,not_int,not_lpsm,848000,sb,pr,home,1U,7380,CIB,587,CIB,55-64,to_inst,57.37028302,south,direct,0,41
147871,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,276500,3.875,0.264,944,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,2940,CRIF,753,EXP,35-44,not_inst,92.7852349,central,direct,0,45
130681,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,336500,3.625,-0.0517,3187.8,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,5100,EXP,637,CIB,25-34,not_inst,66.24015748,North,direct,0,27
77558,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,536500,3.875,-0.4317,0,360,not_neg,not_int,not_lpsm,908000,sb,pr,home,1U,7320,CIB,735,EXP,45-54,not_inst,59.08590308,south,direct,0,44
72777,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,326500,3.99,-0.1082,10087.5,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,4020,EXP,518,CIB,55-64,to_inst,64.27165354,south,direct,0,38
152479,2019,cf,Male,,type1,p3,l1,nopc,nob/c,356500,4.75,0.4815,3337.5,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,4440,CIB,513,CIB,55-64,to_inst,77.83842795,North,direct,0,40
139363,2019,ncf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,586500,,,,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,,CIB,799,CIB,45-54,to_inst,89.1337386,south,direct,1,
37749,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,206500,,,,180,not_neg,not_int,not_lpsm,658000,sb,pr,home,2U,9180,CIB,591,EXP,55-64,not_inst,31.38297872,south,direct,1,45
105166,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,376500,3.5,0.2451,0,240,not_neg,not_int,not_lpsm,1158000,sb,pr,home,1U,7320,CRIF,754,CIB,45-54,not_inst,32.51295337,North,direct,0,35
55399,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,5.25,1.341,670,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,7740,EXP,696,EXP,45-54,to_inst,87.2983871,North,direct,0,36
99140,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,506500,4.125,0.2779,10565,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,5940,EXP,730,EXP,55-64,to_inst,94.14498141,south,direct,0,49
143775,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,526500,3.75,-0.0251,0,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,6840,CIB,821,CIB,35-44,not_inst,69.4591029,south,direct,0,35
113329,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,376500,3.99,-0.1051,639,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1U,3780,CIB,819,EXP,>74,not_inst,59.01253918,south,direct,0,48
79479,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,616500,2.875,-0.8205,6083.44,360,not_neg,int_only,not_lpsm,638000,sb,pr,home,1U,,CIB,658,EXP,>74,not_inst,96.63009404,North,direct,0,
77596,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,206500,3.5,0.0836,5609.38,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,4920,CIB,774,CIB,45-54,to_inst,74.28057554,North,direct,0,37
97658,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,506500,,,,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,7260,EXP,740,EXP,65-74,to_inst,89.17253521,south,direct,1,39
49859,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,276500,4.375,0.6616,56.7,360,not_neg,not_int,not_lpsm,368000,sb,ir,home,1U,44220,CRIF,589,EXP,45-54,not_inst,75.13586957,south,direct,0,34
41562,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,316500,3.75,0.2097,0,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,,CRIF,570,CIB,45-54,not_inst,73.94859813,south,direct,0,
37834,2019,ncf,Female,nopre,type2,p1,l1,nopc,b/c,566500,3.25,0.6693,13944.9,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,5700,CIB,640,CIB,45-54,to_inst,93.17434211,central,direct,0,55
140059,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,296500,,,,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,5640,CRIF,803,CIB,45-54,to_inst,102.9513889,North,direct,1,53
114421,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.99,0.4082,6491.88,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,8220,CRIF,722,EXP,35-44,not_inst,82.94979079,central,direct,0,37
70398,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,476500,4,0.0892,3564.75,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,5880,EXP,813,EXP,25-34,not_inst,95.68273092,North,direct,0,46
128386,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,386500,,,,360,not_neg,not_int,lpsm,,sb,pr,home,1U,6000,EQUI,511,EXP,55-64,to_inst,,North,direct,1,
98894,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,906500,,,,360,neg_amm,not_int,not_lpsm,,sb,ir,home,1U,36120,EQUI,667,EXP,65-74,to_inst,,south,direct,1,
85720,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,146500,3.99,1.1781,4435.91,240,not_neg,not_int,not_lpsm,188000,sb,pr,home,1U,5100,CIB,560,CIB,45-54,to_inst,77.92553191,North,direct,0,43
116137,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,326500,,,,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,6660,CIB,714,EXP,35-44,not_inst,91.20111732,central,direct,1,41
142572,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,566500,3.375,-0.2569,0,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,,CIB,664,EXP,55-64,not_inst,93.17434211,central,direct,0,
131871,2019,ncf,Male,nopre,type1,p1,l1,nopc,nob/c,1256500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,24900,EQUI,891,EXP,45-54,to_inst,,south,direct,1,
153004,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,346500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0,EQUI,513,EXP,35-44,to_inst,,south,direct,1,
160708,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,126500,3.875,0.3858,3790,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,1560,CIB,604,CIB,>74,to_inst,42.44966443,North,direct,0,38
111083,2019,cf,Male,nopre,type3,p3,l2,nopc,nob/c,216500,4.375,0.4619,4979.65,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,4740,EXP,736,CIB,>74,to_inst,99.31192661,North,direct,0,57
173541,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,446500,,,,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,12300,EXP,897,EXP,45-54,to_inst,87.89370079,North,direct,1,37
98742,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,266500,,,,360,neg_amm,not_int,not_lpsm,288000,sb,pr,home,1U,2220,CIB,719,CIB,65-74,to_inst,92.53472222,North,direct,1,58
118373,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,3.99,0.5616,3530,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,1860,EXP,646,EXP,65-74,to_inst,45.50359712,North,direct,0,45
87218,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,136500,3.125,-0.1436,4069.47,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,3120,EXP,567,CIB,65-74,to_inst,81.25,North,direct,0,41
91317,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,556500,3.25,0.0284,10949.38,180,not_neg,not_int,not_lpsm,888000,sb,pr,home,1U,13740,CRIF,805,EXP,35-44,to_inst,62.66891892,North,direct,0,25
155299,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,226500,4.56,0.439,6212.5,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,5880,CRIF,500,EXP,35-44,to_inst,59.92063492,south,direct,0,41
114591,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,156500,3.75,0.2802,4839.27,360,not_neg,int_only,not_lpsm,198000,sb,pr,home,1U,4320,CRIF,710,CIB,35-44,to_inst,79.04040404,North,direct,0,38
167651,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,376500,3.25,0.0994,1471.5,180,not_neg,not_int,not_lpsm,708000,sb,pr,home,1U,8580,EXP,608,EXP,>74,not_inst,53.1779661,North,direct,0,37
84107,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,506500,3.625,0.0277,0,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,6600,CIB,847,EXP,35-44,not_inst,94.14498141,central,direct,0,37
156514,2019,cf,Joint,pre,type3,p4,l1,nopc,nob/c,626500,,,,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1U,,CIB,570,EXP,45-54,not_inst,101.3754045,south,direct,1,
123147,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,486500,2.99,0.2519,11542.44,180,not_neg,not_int,not_lpsm,978000,sb,pr,home,1U,9720,CIB,817,CIB,35-44,to_inst,49.74437628,south,direct,0,37
99312,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,146500,4.99,0.2108,0,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,5400,CIB,773,CIB,55-64,to_inst,73.98989899,North,direct,0,39
96109,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,4.99,0.9432,2968.75,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,4020,CIB,672,CIB,45-54,to_inst,63.12785388,North,direct,0,30
48261,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,146500,4,0.9618,0,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,3240,EXP,621,CIB,35-44,not_inst,82.30337079,North,direct,0,52
82387,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,546500,3.625,0.0368,5332.36,360,not_neg,not_int,not_lpsm,788000,sb,pr,home,1U,8220,CRIF,566,CIB,45-54,to_inst,69.35279188,North,direct,0,41
86165,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,396500,4.875,1.0393,0,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,8520,EXP,814,EXP,35-44,to_inst,94.85645933,North,direct,0,43
81189,2019,ncf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,496500,3.25,-0.4556,4937.15,300,neg_amm,not_int,not_lpsm,758000,sb,pr,home,1U,,EXP,500,CIB,55-64,to_inst,65.50131926,south,direct,0,
